"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11
176,4.0982785,3.325322,3.357196,3.663635,3.5644383,3,3.2366145,2.2366145,2,1,1
177,4.0984964,3.32531,3.3573763,3.6637888,3.5647178,3,3.2366846,2.2366846,2,1,1
178,4.0987315,3.3253067,3.3575604,3.663948,3.5649958,3,3.2367496,2.2367496,2,1,1
179,4.0989847,3.3253121,3.3577483,3.664113,3.5652747,3,3.23681,2.23681,2,1,1
180,4.0992537,3.3253257,3.3579397,3.6642854,3.5655541,3,3.236866,2.236866,2,1,1
181,4.0994596,3.3252716,3.3582113,3.6643913,3.5658758,3,3.2369497,2.2369497,2,1,1
182,4.0997624,3.3253193,3.3583832,3.664609,3.5661902,3,3.2370195,2.2370195,2,1,1
183,4.100021,3.325332,3.3585463,3.6647851,3.5665042,3,3.2370877,2.2370877,2,1,1
184,4.1002474,3.3253202,3.358703,3.6649363,3.5668137,3,3.2371511,2.2371511,2,1,1
185,4.1004524,3.3252912,3.3588552,3.6650734,3.567113,3,3.2372074,2.2372074,2,1,1
186,4.100643,3.3252501,3.3590035,3.6652036,3.5673976,3,3.237255,2.237255,2,1,1
187,4.100827,3.3252027,3.35915,3.6653302,3.5676668,3,3.237294,2.237294,2,1,1
188,4.1010094,3.3251534,3.359294,3.6654553,3.567921,3,3.2373245,2.2373245,2,1,1
189,4.1011934,3.3251045,3.3594377,3.6655805,3.5681634,3,3.2373474,2.2373474,2,1,1
190,4.1013827,3.3250594,3.3595822,3.665708,3.568397,3,3.2373645,2.2373645,2,1,1
191,4.1015778,3.3250198,3.3597283,3.665838,3.5686262,3,3.2373772,2.2373772,2,1,1
192,4.1017804,3.3249872,3.3598764,3.6659725,3.5688539,3,3.2373853,2.2373853,2,1,1
193,4.1019154,3.3248756,3.3600316,3.666044,3.5690856,3,3.2374027,2.2374027,2,1,1
194,4.1020885,3.3248093,3.3601491,3.6661623,3.5693116,3,3.2374134,2.2374134,2,1,1
195,4.102234,3.3247242,3.3602576,3.6662571,3.5695376,3,3.2374234,2.2374234,2,1,1
196,4.1023583,3.3246262,3.3603585,3.6663356,3.569762,3,3.2374296,2.2374296,2,1,1
197,4.1024704,3.324521,3.3604548,3.666406,3.569985,3,3.2374325,2.2374325,2,1,1
198,4.1025753,3.3244133,3.3605478,3.6664734,3.5702057,3,3.2374308,2.2374308,2,1,1
199,4.1026773,3.3243046,3.3606393,3.666541,3.570425,3,3.2374237,2.2374237,2,1,1
200,4.1027803,3.3241992,3.360731,3.6666121,3.5706444,3,3.2374117,2.2374117,2,1,1
201,4.1028867,3.3240979,3.3608246,3.6666887,3.5708644,3,3.2373948,2.2373948,2,1,1
202,4.1029973,3.3240023,3.3609188,3.6667733,3.5710857,3,3.2373729,2.2373729,2,1,1
203,4.103116,3.3239129,3.3610165,3.666865,3.5713096,3,3.2373462,2.2373462,2,1,1
204,4.103241,3.3238301,3.3611164,3.6669657,3.5715353,3,3.2373145,2.2373147,2,1,1
205,4.103301,3.3236623,3.3611755,3.667012,3.571739,3,3.2372777,2.2372777,2,1,1
206,4.1033688,3.3235037,3.3612387,3.667069,3.5719435,3,3.2372367,2.2372367,2,1,1
